run_id,size,method,base_method,correction,train_curves,test_curve,rmse,mae,prede,worste,r2,final_rel_error,auc_rel_error
cross_schedule_cosine_train,400,tissue_plus_ridge,tissue,ridge,cosine_24000.csv,cosine_72000.csv,0.015201555572183553,0.013610485932554536,0.005026340999030061,0.008050417094312756,0.9908813974268709,0.006024650576491986,0.004694512798495843
cross_schedule_cosine_train,400,tissue_plus_ridge,tissue,ridge,cosine_24000.csv,wsdcon_3.csv,0.01987913857596851,0.018834482504045246,0.006237237815470316,0.010468259184316313,0.9876662604422002,0.0038053388811074913,0.005535691628370841
cross_schedule_cosine_train,400,tissue_plus_ridge,tissue,ridge,cosine_24000.csv,wsdcon_18.csv,0.019127857772426503,0.017653360617624805,0.005817012014103181,0.010468259184316313,0.9875750906889068,0.0076935888205305275,0.005155268488227938
cross_schedule_cosine_train,400,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,wsd_20000_24000.csv,0.020009529172206,0.019229253443112534,0.006507792651919269,0.010209606155853363,0.986013064259926,0.010209606155853363,0.0062659353064366125
cross_schedule_cosine_train,400,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,wsdld_20000_24000.csv,0.019329711166601878,0.01805789662348813,0.006079801419316073,0.009088474355133823,0.9864426708967945,0.005633947306779384,0.006080898613882737
cross_schedule_cosine_train,400,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,constant_72000.csv,0.02733124291558185,0.026566727920805364,0.009533973123152871,0.013384111843902436,0.9568652871034493,0.013039281637551454,0.009413843198766697
cross_schedule_cosine_train,400,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,cosine_72000.csv,0.017022714059153222,0.01543946178323368,0.005696414088777456,0.009063621304207004,0.9885656934066025,0.005773895756672905,0.005429345233266255
cross_schedule_cosine_train,400,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,wsdcon_3.csv,0.01921507026378877,0.018373847840498888,0.006108714984648122,0.009247512523845383,0.988476521258145,0.0029445867998276246,0.005545489414659999
cross_schedule_cosine_train,400,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,wsdcon_18.csv,0.015525430375834193,0.013784561397371746,0.004503383791345807,0.009181540910322325,0.9918144501875424,0.0041543074800609,0.003709631217117586
cross_schedule_cosine_train,400,mpl,mpl,none,cosine_24000.csv,wsd_20000_24000.csv,0.014630716388281532,0.008663871981089005,0.0030624173315114247,0.014041683640310604,0.9925220936210135,0.014041683640310604,0.002906627621193437
cross_schedule_cosine_train,400,mpl,mpl,none,cosine_24000.csv,wsdld_20000_24000.csv,0.012455269860795122,0.0075657094647114675,0.0026568112904884152,0.01555014504557198,0.9943710201699142,0.01555014504557198,0.0025255940292979537
cross_schedule_cosine_train,400,mpl,mpl,none,cosine_24000.csv,constant_72000.csv,0.01742300602905003,0.01490426993600131,0.0054023000276774424,0.01070665957586814,0.9824711138092502,0.010412013680943702,0.005090787290636387
cross_schedule_cosine_train,400,mpl,mpl,none,cosine_24000.csv,cosine_72000.csv,0.017757078958436933,0.01585288109820088,0.005852699761588392,0.009696565544620553,0.9875578544801042,0.00508820795437752,0.005479228626508676
cross_schedule_cosine_train,400,mpl,mpl,none,cosine_24000.csv,wsdcon_3.csv,0.02064687327077126,0.012295996827031494,0.004183327807779921,0.029201026282617847,0.9866952035265152,0.0009197915941850318,0.004064920898006802
cross_schedule_cosine_train,400,mpl,mpl,none,cosine_24000.csv,wsdcon_18.csv,0.0057075579433060845,0.003977628877065496,0.0013127418469687,0.00924541538667476,0.9988937297890689,0.0019635347796964787,0.0013117722933791145
cross_schedule_cosine_train,400,mpl_plus_ridge,mpl,ridge,cosine_24000.csv,wsd_20000_24000.csv,0.024646388064783514,0.023153853488240256,0.007903003278332031,0.012630795060295864,0.9787795101554172,0.009679200186856775,0.007120355567349946
