run_id,size,base_method,feature_set,test_curve,rmse,mae,prede,worste,r2,final_rel_error,auc_rel_error
ablation_cosine_train,100,mpl,cumulative,wsd_20000_24000.csv,0.01074906652518783,0.006590323896415806,0.002157621436380885,0.009508395226866154,0.995602200080455,0.009508395226866154,0.0014007654725265997
ablation_cosine_train,100,mpl,cumulative,wsdld_20000_24000.csv,0.009314855840682118,0.005858875886750751,0.0019080188357179161,0.010573922666925875,0.9965795655370108,0.010573922666925875,0.0011642803251114978
ablation_cosine_train,100,mpl,decay_cum,wsd_20000_24000.csv,0.024656791023036806,0.020012544702772746,0.00652131605404168,0.014138259946907797,0.976859801809108,0.011000780352558031,0.006190500592535034
ablation_cosine_train,100,mpl,decay_cum,wsdld_20000_24000.csv,0.02553285510402707,0.020605195937868446,0.006708416144476305,0.014427239396721622,0.9743003174477355,0.012289255453061565,0.006369939779390114
ablation_cosine_train,100,mpl,decay_memory,wsd_20000_24000.csv,0.012780973279665394,0.011114433831639469,0.0035875462105928904,0.008817761229270187,0.9937824137374673,0.004638404896160247,0.002169855319568102
ablation_cosine_train,100,mpl,decay_memory,wsdld_20000_24000.csv,0.01160355065307801,0.010335934955146448,0.0033267364323858145,0.006388419198436892,0.994692245803389,0.002293001857058451,0.002307392057750025
ablation_cosine_train,100,mpl,full,wsd_20000_24000.csv,0.01118063457599357,0.0095325013101016,0.003080523257308194,0.008044442142191051,0.9952419733269514,0.004856971070688902,0.0017156013699657195
ablation_cosine_train,100,mpl,full,wsdld_20000_24000.csv,0.009971595159931344,0.008708917435322417,0.002804295163320389,0.0058593662822942925,0.9960802508574974,0.001760270872135194,0.0018514984707859018
ablation_cosine_train,100,mpl,fsl_light,wsd_20000_24000.csv,0.013426281399309136,0.012126900421397805,0.003887542020547631,0.009572856737400177,0.9931387150487838,0.009572856737400177,0.0013862525874473335
ablation_cosine_train,100,mpl,fsl_light,wsdld_20000_24000.csv,0.012055658593432914,0.01112238780168957,0.0035487298038361656,0.010318868313699998,0.9942705771107933,0.010318868313699998,0.0016575090726471614
ablation_cosine_train,400,tissue,bias_only,wsd_20000_24000.csv,0.008294332547884711,0.007181008264085146,0.0024641836377806954,0.010281499252454243,0.9975966792972578,0.010281499252454243,0.002159642020065671
